Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-03-31,21.78,22.3,21.52,22.1,4822100.0,0.0,1.0,20.58910505666,21.080672303192,20.343321433394,20.891607977603,4822100.0
2009-06-30,27.47,27.57,26.69,27.4,3035000.0,0.0,1.0,26.029672655589,26.124429381674,25.290570192125,25.963342947329,3035000.0
2009-09-30,34.49,34.64,33.87,34.25,2398100.0,0.0,1.0,32.741442458664,32.883837830331,32.15287492244,32.513609863997,2398100.0
2009-12-31,36.71,36.84,36.35,36.35,938800.0,0.0,1.0,34.90939551135,35.033019085757,34.567053305301,34.567053305301,938800.0
2010-03-31,37.05,37.5,37.05,37.28,2989500.0,0.0,1.0,35.292785397691,35.721442710214,35.292785397691,35.51187691298,2989500.0
2010-06-30,33.18,33.59,33.14,33.31,5297300.0,0.0,1.0,31.666247456369,32.057542256161,31.62807235395,31.79031653923,5297300.0
2010-09-30,38.12,38.42,37.7,37.9,2624200.0,0.0,1.0,36.445561212137,36.732383572149,36.044009908121,36.235224814795,2624200.0
2010-12-31,38.93,39.03,38.85,38.91,1232600.0,0.0,1.0,37.281948788457,37.377715417762,37.205335485013,37.262795462596,1232600.0
2011-03-31,42.89,43.295,42.86,43.09,1680800.0,0.0,1.0,41.134133554726,41.522553328326,41.105361719645,41.325945788603,1680800.0
2011-06-30,42.3,42.43,41.98,42.09,1586100.0,0.0,1.0,40.628887798601,40.753751992781,40.321529782157,40.42718410031,1586100.0
2011-09-30,34.8,35.28,34.55,34.55,2254900.0,0.0,1.0,33.481539130887,33.943353463727,33.241010832533,33.241010832533,2254900.0
2011-12-31,37.98,37.98,37.65,37.65,619300.0,0.0,1.0,36.604763861205,36.604763861205,36.286712990373,36.286712990373,619300.0
2012-03-31,39.67,39.88,39.4,39.87,1252200.0,0.0,1.0,38.294296598835,38.497014075159,38.033659843562,38.487360862001,1252200.0
2012-06-30,40.93,40.97,40.691,40.91,1374700.0,0.0,1.0,39.574295359048,39.612970458348,39.343211640728,39.554957809398,1374700.0
2012-09-30,41.21,41.45,41.06,41.26,837200.0,0.0,1.0,39.906708292592,40.139118144332,39.761452135254,39.955127011704,837200.0
2012-12-31,40.13,40.76,39.92,40.75,1351000.0,0.0,1.0,38.920320605965,39.531329875383,38.716650849492,39.521631315551,1351000.0
2013-03-31,43.69,44.12,43.66,44.07,1812800.0,0.0,1.0,42.496017184653,42.914265923252,42.466837040099,42.865632348996,1812800.0
2013-06-30,44.35,44.61,44.11,44.4,1285400.0,0.0,1.0,43.196350656511,43.449587436008,42.962593629283,43.245050037183,1285400.0
2013-09-30,46.66,46.96,46.61,46.74,804900.0,0.0,1.0,45.509367828466,45.80196985051,45.460600824793,45.587395034345,804900.0
2013-12-31,48.07,48.3,47.96,48.24,480500.0,0.0,1.0,46.945836356798,47.170457583386,46.838408813648,47.111860741667,480500.0
2014-03-31,43.66,44.12,43.57,44.05,1053000.0,0.0,1.0,42.700146992111,43.150034019513,42.612125617185,43.081572950126,1053000.0
2014-06-30,43.8,44.09,43.6,44.01,1620400.0,0.0,1.0,42.898943797414,43.182977900182,42.703058209298,43.104623664936,1620400.0
2014-09-30,41.99,42.06,41.63,41.66,830530.0,0.0,1.0,41.185146561545,41.253804819685,40.832046948252,40.861471916027,830530.0
2014-12-31,42.69,42.77,42.02,42.02,848356.0,0.0,1.0,41.933579528316,42.012162015135,41.275451201215,41.275451201215,848356.0
2015-03-31,40.54,40.96,40.4,40.83,1117243.0,0.0,1.0,39.882552786375,40.295741542425,39.744823201025,40.1678497846,1117243.0
2015-06-30,38.62,38.66,38.27,38.51,1900980.0,0.0,1.0,38.052569287114,38.091981580524,37.707711719779,37.944185480238,1900980.0
2015-09-30,35.98,36.28,35.91,36.14,1398166.0,0.0,1.0,35.512514426701,35.808616548102,35.443423931707,35.670435558115,1398166.0
2015-12-31,38.37,38.73,38.19,38.4,1284517.0,0.0,1.0,37.934129220576,38.29003973711,37.756173962309,37.963788430287,1284517.0
2016-03-31,38.49,38.6,38.07,38.26,1007940.0,0.0,1.0,38.117711386529,38.226647428423,37.701773772023,37.889936026204,1007940.0
2016-06-30,39.96,41.09,39.91,41.09,1202685.0,0.0,1.0,39.634337891294,40.755128727559,39.584745376415,40.755128727559,1202685.0
2016-09-30,41.08,41.42,40.93,41.15,1261304.0,0.0,1.0,40.806176842707,41.143910536147,40.657176683837,40.87571025018,1261304.0
2016-12-31,47.1,47.1,46.74,46.83,933415.0,0.0,1.0,46.852012622081,46.852012622081,46.493908067008,46.583434205776,933415.0
2017-03-31,46.77,47.07,46.71,46.77,850996.0,0.0,1.0,46.586005768683,46.884825561939,46.526241810032,46.586005768683,850996.0
2017-06-30,47.08,47.12,46.47,46.81,1026609.0,0.0,1.0,46.957806092277,46.997702274174,46.349389318354,46.688506864475,1026609.0
2017-09-30,47.74,47.97,47.705,47.86,799199.0,0.0,1.0,47.680055009667,47.909766208917,47.645098957607,47.799904331015,799199.0
2017-12-31,50.2,50.3,50.0,50.03,987466.0,0.0,1.0,50.2,50.3,50.0,50.03,987466.0
2018-03-31,49.96,50.16,48.91,49.1,2024326.0,0.0,1.0,49.96,50.16,48.91,49.1,2024326.0
