Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-03-31,21.61,22.18,21.01,21.92,24487600.0,0.0,1.0,15.776834205784,16.192974673036,15.338791608678,16.003156214289,24487600.0
2009-06-30,20.59,20.7,20.18,20.31,16636300.0,0.0,1.0,15.244267851473,15.325708816197,14.940715164776,15.036963577631,16636300.0
2009-09-30,22.74,22.81,22.35,22.52,15780500.0,0.31,1.0,17.329240462671,17.382584650551,17.032037130198,17.161587300763,15780500.0
2009-12-31,25.49,25.72,25.23,25.25,11122300.0,0.0,1.0,19.667621487719,19.845085314403,19.467010205381,19.482441842484,11122300.0
2010-03-31,26.65,26.81,26.29,26.7,12553700.0,0.0,1.0,20.808547697565,20.933477064605,20.527456621725,20.847588124765,12553700.0
2010-06-30,24.98,25.22,24.73,24.94,18910400.0,0.32,1.0,19.754856898907,19.944655363908,19.55715016453,19.723223821407,18910400.0
2010-09-30,27.44,27.53,27.03,27.11,11184700.0,0.0,1.0,21.954003009266,22.026009578903,21.625973080921,21.689978920598,11184700.0
2010-12-31,26.48,26.63,26.4,26.48,6224000.0,0.0,1.0,21.18593293314,21.305943882535,21.121927093463,21.18593293314,6224000.0
2011-03-31,26.46,26.68,26.17,26.43,16903600.0,0.0,1.0,21.705274559361,21.885741694775,21.467386062679,21.680665404532,16903600.0
2011-06-30,28.65,29.0,28.64,28.96,11196800.0,0.0,1.0,23.773486910401,24.063913452064,23.765189009211,24.030721847303,11196800.0
2011-09-30,30.91,31.908,30.78,31.38,16123600.0,0.0,1.0,25.648812579424,26.476943118223,25.540939863949,26.038813935372,16123600.0
2011-12-31,35.3,35.44,35.22,35.24,5149500.0,0.0,1.0,29.58947179049,29.706823803257,29.522413497481,29.539178070733,5149500.0
2012-03-31,33.68,33.92,33.58,33.75,7843700.0,0.0,1.0,28.511061568502,28.714228278016,28.426408772871,28.570318525443,7843700.0
2012-06-30,35.3,35.95,35.3,35.95,11189900.0,0.0,1.0,30.182408175456,30.738174898234,30.182408175456,30.738174898234,11189900.0
2012-09-30,33.78,33.87,33.64,33.75,20973000.0,0.0,1.0,29.164067880648,29.241769660081,29.043198445974,29.138167287503,20973000.0
2012-12-31,32.34,32.73,32.17,32.59,12461800.0,0.0,1.0,28.203708462137,28.543827395354,28.055451491247,28.421733419327,12461800.0
2013-03-31,40.95,41.25,40.81,41.19,10885800.0,0.0,1.0,36.094614884613,36.359044297687,35.971214491845,36.306158415073,10885800.0
2013-06-30,46.01,46.53,44.68,44.69,16318900.0,0.0,1.0,40.900265885985,41.362516228535,39.717971740617,39.726861170282,16318900.0
2013-09-30,45.71,46.54,45.7,46.28,11380800.0,0.0,1.0,40.956878155148,41.700571195375,40.947917998037,41.467607110485,11380800.0
2013-12-31,53.05,53.385,52.59,53.15,3994800.0,0.36,1.0,48.212495223107,48.516947360708,47.794441541625,48.303376458212,3994800.0
2014-03-31,52.15,52.3,51.698,51.95,6768900.0,0.0,1.0,47.394564107164,47.530885959821,46.98378092449,47.212801636954,6768900.0
2014-06-30,49.17,49.3,48.36,48.51,9552700.0,0.0,1.0,44.998128639059,45.117098676136,44.256853792656,44.39412691236,9552700.0
2014-09-30,51.7,51.96,51.14,51.18,6066842.0,0.0,1.0,47.667434690592,47.907154865051,47.151114314833,47.187994341673,6066842.0
2014-12-31,59.3,60.14,58.96,59.03,4352255.0,0.0,1.0,55.407218241575,56.19207597046,55.089537732264,55.154942543004,4352255.0
2015-03-31,65.48,65.74,64.5,64.5,7823333.0,0.0,1.0,61.18152867552,61.424460829699,60.265861325153,60.265861325153,7823333.0
2015-06-30,66.63,66.71,65.94,66.54,6236090.0,0.0,1.0,62.618445554044,62.693629039626,61.9699879909,62.533864132764,6236090.0
2015-09-30,59.44,59.61,58.61,59.2,11140907.0,0.37,1.0,56.517805663139,56.679448108677,55.728610193752,56.289604563557,11140907.0
2015-12-31,69.12,69.73,68.79,68.79,4006687.0,0.0,1.0,66.081156155134,66.664337654767,65.765664524185,65.765664524185,4006687.0
2016-03-31,63.6,64.04,63.3,63.88,5811599.0,0.0,1.0,61.168051244969,61.591226442261,60.879522701361,61.437344552337,5811599.0
2016-06-30,73.1,73.75,72.71,73.55,5763885.0,0.0,1.0,70.670758590939,71.299157949135,70.293718976021,71.105804300459,5763885.0
2016-09-30,53.93,54.37,53.9,53.92,12387352.0,0.0,1.0,52.137811365381,52.563189392467,52.108808318079,52.128143682947,12387352.0
2016-12-31,58.86,58.96,58.21,58.44,7008756.0,0.0,1.0,57.298640457835,57.395987791267,56.66588279053,56.889781657423,7008756.0
2017-03-31,55.3,55.67,54.16,54.38,12390392.0,0.0,1.0,54.188078759351,54.550639141647,53.07100082471,53.286577268237,12390392.0
2017-06-30,55.99,56.07,55.68,55.72,4636545.0,0.0,1.0,55.267314144874,55.346281552118,54.961315441804,55.000799145426,4636545.0
2017-09-30,63.16,63.75,63.06,63.74,5367908.0,0.0,1.0,62.77625798411,63.3626733136,62.676865555382,63.352734070728,5367908.0
2017-12-31,61.97,62.255,61.26,61.28,3929654.0,0.0,1.0,61.97,62.255,61.26,61.28,3929654.0
2018-03-31,63.64,63.67,61.8001,62.41,6190172.0,0.0,1.0,63.64,63.67,61.8001,62.41,6190172.0
