Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-03-31,6.56,7.74,6.56,6.69,32028500.0,0.0,1.0,5.8852910633535,6.9439257363348,5.8852910633535,6.0019203069871,32028500.0
2009-06-30,17.14,17.39,16.53,17.21,7218300.0,0.0,1.0,15.399435221127,15.624047753523,14.851380642078,15.462326730198,7218300.0
2009-09-30,26.27,26.86,25.4,25.91,5481100.0,0.0,1.0,23.617977912839,24.148415939812,22.83580658493,23.294320811635,5481100.0
2009-12-31,24.86,25.12,24.82,24.88,2591000.0,0.0,1.0,22.358654386119,22.592493892973,22.322679077373,22.376642040493,2591000.0
2010-03-31,29.9,30.7,29.86,30.7,3901500.0,0.0,1.0,26.901339843145,27.621108133262,26.865351428639,27.621108133262,3901500.0
2010-06-30,24.7,25.0,24.2,24.29,5058000.0,0.0,1.0,22.229932324076,22.499931502101,21.779933694034,21.860933447442,5058000.0
2010-09-30,24.27,24.5,23.86,23.92,3325500.0,0.0,1.0,21.85181996827,22.058903552642,21.482670970042,21.536692774661,3325500.0
2010-12-31,27.42,27.91,27.33,27.81,1692400.0,0.0,1.0,24.697947713062,25.139304182041,24.616882239168,25.049231433269,1692400.0
2011-03-31,30.31,30.42,30.0,30.04,2848900.0,0.0,1.0,27.34776652858,27.447016093679,27.068063208757,27.104153959702,2848900.0
2011-06-30,28.3,28.77,28.05,28.49,2964700.0,0.0,1.0,25.576565627193,26.00133544503,25.350624234727,25.748281085467,2964700.0
2011-09-30,16.07,16.09,15.63,15.63,5842000.0,0.0,1.0,14.548220963451,14.566327025633,14.149887595441,14.149887595441,5842000.0
2011-12-31,19.38,19.58,19.35,19.42,1434000.0,0.0,1.0,17.60012054564,17.781752336616,17.572875776993,17.636446903835,1434000.0
2012-03-31,26.01,26.51,25.73,26.36,4316500.0,0.0,1.0,23.71541666743,24.171307030125,23.46011806432,24.034539921317,4316500.0
2012-06-30,21.59,21.99,21.5,21.87,3884900.0,0.0,1.0,19.746790561508,20.112641243518,19.664474158055,20.002886038915,3884900.0
2012-09-30,23.92,24.46,23.76,24.19,4733100.0,0.0,1.0,21.962137980305,22.457938754108,21.815234047327,22.210038367207,4733100.0
2012-12-31,25.13,25.93,25.1,25.9,2245100.0,0.0,1.0,23.148779494895,23.885708408381,23.121144660639,23.858073574125,2245100.0
2013-03-31,32.5,32.675,32.22,32.61,2143800.0,0.0,1.0,30.068995000533,30.230904973613,29.809939043605,30.170766983612,2143800.0
2013-06-30,36.2,36.75,35.84,36.47,2247400.0,0.0,1.0,33.622427762486,34.133265753352,33.288061077555,33.873202776184,2247400.0
2013-09-30,41.55,42.2,41.131,41.99,1550700.0,0.0,1.0,38.711213622051,39.316804208196,38.320840613444,39.12115186498,1550700.0
2013-12-31,51.55,51.77,51.27,51.62,1248300.0,0.0,1.0,48.166168783037,48.371727602285,47.904548467629,48.231573861889,1248300.0
2014-03-31,50.4,50.85,50.29,50.67,1690000.0,0.0,1.0,47.236665724131,47.658421668096,47.133569826717,47.48971929051,1690000.0
2014-06-30,51.42,51.96,51.21,51.44,1360700.0,0.0,1.0,48.352621451716,48.860408608151,48.155148668657,48.371428383435,1360700.0
2014-09-30,53.95,54.27,53.48,53.58,1340759.0,0.0,1.0,50.888398540729,51.190238902787,50.445070508956,50.539395622099,1340759.0
2014-12-31,58.97,58.97,57.65,57.67,3130725.0,0.0,1.0,55.796062126201,55.796062126201,54.5471083869,54.566031928405,3130725.0
2015-03-31,57.1,57.69,56.77,57.46,1395325.0,0.0,1.0,54.220807316687,54.781057339749,53.907447134296,54.562654788386,1395325.0
2015-06-30,59.58,59.97,58.69,59.22,2008894.0,0.0,1.0,56.774791769567,57.146429379338,55.926695685732,56.43174166824,2008894.0
2015-09-30,47.66,47.83,46.98,47.46,1795227.0,0.0,1.0,45.577558371542,45.740130442947,44.927270085922,45.386297111066,1795227.0
2015-12-31,50.38,50.91,50.21,50.26,837063.0,0.0,1.0,48.3744008378,48.883301839071,48.211168441165,48.259177969587,837063.0
2016-03-31,39.89,40.13,38.94,39.2,2977846.0,0.0,1.0,38.513101872873,38.744817702642,37.595893380037,37.846918862287,2977846.0
2016-06-30,38.09,38.77,37.55,38.77,3689678.0,0.0,1.0,37.021254243728,37.682174508515,36.496405798162,37.682174508515,3689678.0
2016-09-30,46.39,47.33,45.94,46.98,1633390.0,0.0,1.0,45.389038547144,46.308756077523,44.948748240047,45.966308060893,1633390.0
2016-12-31,66.55,66.72,66.01,66.27,854063.0,0.0,1.0,65.445717309889,65.612896452528,64.914677680327,65.170363427894,854063.0
2017-03-31,64.96,65.86,64.73,65.45,2912439.0,0.0,1.0,64.157168316693,65.046045340785,63.930010854981,64.641112474254,2912439.0
2017-06-30,67.83,67.93,66.915,67.58,1562757.0,0.0,1.0,67.287399943001,67.386600001888,66.379719404186,67.039399795784,1562757.0
2017-09-30,73.3,73.89,73.0268,73.48,1086066.0,0.0,1.0,73.017665028556,73.605392482401,72.745517332979,73.19697170939,1086066.0
2017-12-31,77.57,77.82,76.73,76.87,1012777.0,0.0,1.0,77.57,77.82,76.73,76.87,1012777.0
2018-03-31,73.38,74.56,71.42,71.96,1775374.0,0.0,1.0,73.38,74.56,71.42,71.96,1775374.0
