Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-01-31,35.48,35.5,33.27,33.5,1571900.0,0.0,1.0,5.913333333333332,5.916666666666666,5.545,5.583333333333333,9431400.0
2009-02-28,31.49,35.24,31.47,33.28,3757200.0,0.0,1.0,5.248333333333333,5.873333333333333,5.244999999999999,5.546666666666667,22543200.0
2009-03-31,36.5,36.5,35.48,36.0,1505600.0,0.0,1.0,6.083333333333333,6.083333333333333,5.913333333333332,6.0,9033600.0
2009-04-30,41.27,41.63,40.38,40.76,1285700.0,0.0,1.0,6.878333333333334,6.9383333333333335,6.73,6.793333333333333,7714200.0
2009-05-31,38.14,38.23,35.93,36.68,3489000.0,0.0,1.0,6.3566666666666665,6.371666666666666,5.988333333333333,6.113333333333333,20934000.0
2009-06-30,31.1,31.29,30.58,30.86,1430900.0,0.0,1.0,5.183333333333334,5.215,5.096666666666666,5.143333333333333,8585400.0
2009-07-31,29.88,31.2,29.75,31.01,2121700.0,0.0,1.0,4.9799999999999995,5.199999999999999,4.958333333333333,5.168333333333333,12730200.0
2009-08-31,32.55,32.875,32.25,32.66,1005100.0,0.0,1.0,5.424999999999999,5.479166666666666,5.375,5.4433333333333325,6030600.0
2009-09-30,36.84,37.21,36.02,36.74,966900.0,0.0,1.0,6.140000000000001,6.201666666666666,6.003333333333334,6.123333333333333,5801400.0
2009-10-31,36.78,36.99,35.81,36.15,754200.0,0.0,1.0,6.13,6.165,5.968333333333334,6.0249999999999995,4525200.0
2009-11-30,34.59,35.09,34.33,34.97,715400.0,0.0,1.0,5.765000000000001,5.848333333333334,5.721666666666666,5.828333333333333,4292400.0
2009-12-31,39.03,39.17,38.37,38.4,406100.0,0.0,1.0,6.505,6.528333333333333,6.395,6.3999999999999995,2436600.0
2010-01-31,38.96,39.25,38.45,38.45,657800.0,0.0,1.0,6.493333333333333,6.541666666666666,6.408333333333333,6.408333333333333,3946800.0
2010-02-28,40.77,41.602,40.33,41.58,1530700.0,0.0,1.0,6.795,6.9336666666666655,6.721666666666666,6.93,9184200.0
2010-03-31,43.3,43.943,43.1,43.38,642100.0,0.0,1.0,7.216666666666666,7.323833333333333,7.183333333333334,7.23,3852600.0
2010-04-30,44.58,44.99,44.08,44.15,589600.0,0.0,1.0,7.43,7.498333333333333,7.346666666666666,7.3583333333333325,3537600.0
2010-05-31,39.14,40.0,39.0,39.05,635700.0,0.0,1.0,6.523333333333333,6.666666666666666,6.5,6.508333333333333,3814200.0
2010-06-30,39.42,40.01,39.09,39.11,736500.0,0.0,1.0,6.57,6.668333333333333,6.515000000000001,6.518333333333333,4419000.0
2010-07-31,41.52,42.15,41.1,41.89,1053600.0,0.0,1.0,6.92,7.0249999999999995,6.85,6.9816666666666665,6321600.0
2010-08-31,44.8,45.219,44.64,45.04,1050800.0,0.0,1.0,7.466666666666666,7.5365,7.4399999999999995,7.506666666666666,6304800.0
2010-09-30,46.86,47.45,46.46,46.62,704000.0,0.0,1.0,7.81,7.908333333333333,7.743333333333333,7.77,4224000.0
2010-10-31,51.3,51.52,51.0,51.21,465700.0,0.0,1.0,8.549999999999999,8.586666666666666,8.5,8.535,2794200.0
2010-11-30,52.68,53.56,52.52,53.22,940200.0,0.0,1.0,8.78,8.926666666666666,8.753333333333334,8.87,5641200.0
2010-12-31,52.61,52.81,52.27,52.28,444100.0,0.0,1.0,8.768333333333333,8.801666666666666,8.711666666666666,8.713333333333333,2664600.0
2011-01-31,55.09,57.03,54.74,56.64,1185800.0,0.0,1.0,9.181666666666667,9.504999999999999,9.123333333333333,9.44,7114800.0
2011-02-28,58.94,58.94,57.38,57.55,1474100.0,0.0,1.0,9.823333333333332,9.823333333333332,9.563333333333333,9.591666666666665,8844600.0
2011-03-31,60.36,60.52,59.82,60.23,561600.0,0.0,1.0,10.059999999999999,10.086666666666666,9.969999999999999,10.038333333333332,3369600.0
2011-04-30,66.22,66.49,65.75,66.15,780000.0,0.0,1.0,11.036666666666665,11.081666666666665,10.958333333333332,11.025,4680000.0
2011-05-31,71.61,71.96,70.83,71.65,824800.0,0.0,1.0,11.934999999999999,11.993333333333332,11.805,11.941666666666666,4948800.0
2011-06-30,80.18,81.25,79.5,80.95,1155200.0,0.0,1.0,13.363333333333333,13.541666666666666,13.25,13.491666666666667,6931200.0
2011-07-31,76.36,77.59,75.56,76.62,840700.0,0.0,1.0,12.726666666666667,12.931666666666667,12.593333333333334,12.77,5044200.0
2011-08-31,89.78,89.88,81.72,85.32,3711700.0,0.0,1.0,14.963333333333333,14.979999999999999,13.62,14.219999999999999,22270200.0
2011-09-30,87.56,89.6,86.01,87.29,713000.0,0.0,1.0,14.593333333333334,14.933333333333332,14.335,14.548333333333334,4278000.0
2011-10-31,86.36,91.09,86.15,89.09,1561500.0,0.0,1.0,14.393333333333333,15.181666666666667,14.358333333333334,14.848333333333333,9369000.0
2011-11-30,90.58,92.91,90.58,92.2,704200.0,0.0,1.0,15.096666666666666,15.485,15.096666666666666,15.366666666666667,4225200.0
2011-12-31,93.97,93.97,92.13,92.14,422800.0,0.0,1.0,15.661666666666665,15.661666666666665,15.354999999999999,15.356666666666666,2536800.0
2012-01-31,105.11,105.92,104.43,104.51,800200.0,0.0,1.0,17.51833333333333,17.653333333333332,17.405,17.418333333333333,4801200.0
2012-02-29,57.18,57.58,56.85,57.18,1742000.0,0.0,1.0,19.06,19.19333333333333,18.95,19.06,5226000.0
2012-03-31,63.16,63.18,62.06,62.09,1073900.0,0.0,1.0,21.05333333333333,21.06,20.686666666666667,20.696666666666665,3221700.0
2012-04-30,65.54,83.96,64.06,65.0,19062400.0,0.0,1.0,21.846666666666668,27.986666666666665,21.35333333333333,21.666666666666664,57187200.0
2012-05-31,73.74,73.97,72.17,72.6,1223800.0,0.0,1.0,24.58,24.656666666666666,24.056666666666665,24.199999999999996,3671400.0
2012-06-30,71.05,72.28,69.93,71.2,3253600.0,0.0,1.0,23.68333333333333,24.093333333333334,23.310000000000002,23.733333333333334,9760800.0
2012-07-31,68.0,68.08,66.29,66.42,1190100.0,0.0,1.0,22.666666666666664,22.69333333333333,22.096666666666668,22.14,3570300.0
2012-08-31,59.02,59.18,58.36,58.94,1266000.0,0.0,1.0,19.673333333333332,19.726666666666667,19.453333333333333,19.646666666666665,3798000.0
2012-09-30,53.5,54.3,53.31,54.06,1678900.0,0.0,1.0,17.833333333333332,18.099999999999998,17.77,18.02,5036700.0
2012-10-31,45.81,45.97,44.06,44.65,2590800.0,0.0,1.0,15.27,15.323333333333332,14.686666666666667,14.883333333333333,7772400.0
2012-11-30,51.9,52.31,51.31,52.05,2140400.0,0.0,1.0,17.299999999999997,17.436666666666667,17.10333333333333,17.349999999999998,6421200.0
2012-12-31,51.87,53.0,51.74,52.84,1169200.0,0.0,1.0,17.29,17.666666666666664,17.246666666666666,17.613333333333333,3507600.0
2013-01-31,47.89,48.38,46.9,47.9,1617700.0,0.0,1.0,15.963333333333333,16.126666666666665,15.633333333333333,15.966666666666665,4853100.0
2013-02-28,52.64,53.88,50.26,50.46,6617600.0,0.0,1.0,17.546666666666667,17.96,16.75333333333333,16.82,19852800.0
2013-03-31,48.05,48.08,47.24,47.74,1541800.0,0.0,1.0,16.016666666666666,16.026666666666664,15.746666666666666,15.913333333333334,4625400.0
